2001.01.12 00:00:00,225.67000,225.67000,225.67000,225.67000,223700,0,0
2001.01.15 00:00:00,228.35000,228.35000,228.35000,228.35000,122900,0,0
2001.01.17 00:00:00,232.68000,232.68000,232.68000,232.68000,87400,0,0
2001.01.19 00:00:00,236.97000,236.97000,236.97000,236.97000,42600,0,0
2001.01.29 00:00:00,241.36000,241.36000,241.36000,241.36000,9000,0,0
2001.01.31 00:00:00,245.80000,245.80000,245.80000,245.80000,6700,0,0
2001.02.02 00:00:00,250.23000,250.23000,250.23000,250.23000,23300,0,0
2001.02.05 00:00:00,254.96000,254.96000,254.96000,254.96000,2200,0,0
2001.02.07 00:00:00,259.93000,259.93000,259.93000,259.93000,8400,0,0
2001.02.09 00:00:00,260.15000,260.15000,260.15000,260.15000,314000,0,0
2001.02.12 00:00:00,256.18000,260.15000,256.18000,256.18000,130100,0,0
2001.02.14 00:00:00,252.21000,256.18000,252.21000,252.21000,78000,0,0
2001.02.16 00:00:00,248.98000,252.21000,248.98000,248.98000,43400,0,0
2001.02.19 00:00:00,245.99000,245.99000,245.99000,245.99000,34800,0,0
2001.02.21 00:00:00,246.75000,246.75000,246.75000,246.75000,240000,0,0
2001.02.23 00:00:00,251.22000,251.22000,251.22000,251.22000,155200,0,0
2001.02.26 00:00:00,255.67000,255.67000,255.67000,255.61000,96600,0,0
2001.02.28 00:00:00,252.40000,255.67000,252.40000,252.40000,292800,0,0
2001.03.02 00:00:00,253.64000,253.64000,253.64000,253.64000,207400,0,0
2001.03.05 00:00:00,250.73000,253.64000,250.73000,250.73000,165600,0,0
2001.03.07 00:00:00,248.05000,250.73000,248.05000,248.05000,199900,0,0
2001.03.09 00:00:00,252.61000,252.61000,252.61000,252.61000,118300,0,0
2001.03.12 00:00:00,255.99000,255.99000,255.99000,255.99000,121300,0,0
2001.03.14 00:00:00,257.70000,257.70000,257.70000,257.70000,143900,0,0
2001.03.16 00:00:00,258.52000,258.52000,258.52000,258.52000,101500,0,0
2001.03.19 00:00:00,260.29000,260.29000,260.29000,260.29000,179500,0,0
2001.03.21 00:00:00,261.11000,261.11000,261.11000,261.11000,83500,0,0
2001.03.23 00:00:00,259.60000,261.11000,259.60000,259.60000,134500,0,0
